CVR,CropCode,AcreageSize,MatchedSum,Diff,PctDiff,TotalMarkerArea,TotalGKEAArea,RatioToTotal,Subset,Source
26619998,11,32.94,32.53,-0.4099999999999966,-1.2446873102610705,34.12,,95.33997655334116,"[('Marker_2022.384420', 2.62), ('Marker_2022.384423', 4.87), ('Marker_2022.384421', 7.2), ('Marker_2022.347386', 8.36), ('Marker_2022.463491', 9.48)]",Marker_Direct_Unique
26668158,1,16.89,16.69,-0.1999999999999993,-1.1841326228537554,,19.94,83.70110330992979,"[('14-0', 2.67), ('70-0', 3.77), ('25-0', 4.59), ('44-0', 5.66)]",GKEA_Direct_Unique
26702208,3,3.34,3.34,0.0,0.0,4.04,,82.67326732673267,"[('Marker_2022.179304', 3.34)]",Marker_Direct_Unique
26715989,1,10.69,10.69,0.0,0.0,22.48,,47.55338078291815,"[('Marker_2022.6066', 10.69)]",Marker_Tie_Break
26715989,1,15.89,15.89,0.0,0.0,22.48,,70.68505338078292,"[('Marker_2022.3483', 5.2), ('Marker_2022.6066', 10.69)]",Marker_Tie_Break
26715989,1,21.8,21.8,0.0,0.0,22.48,,96.97508896797153,"[('Marker_2022.3483', 5.2), ('Marker_2022.4959', 5.91), ('Marker_2022.6066', 10.69)]",Marker_Tie_Break
26720443,528,6.15,6.08,-0.07000000000000028,-1.1382113821138258,9.290000000000001,,65.44671689989235,"[('Marker_2022.322074', 0.64), ('Marker_2022.322075', 0.78), ('Marker_2022.322079', 4.66)]",Marker_Direct_Unique
26720443,528,6.7,6.720000000000001,0.020000000000000462,0.2985074626865741,9.290000000000001,,72.33584499461787,"[('Marker_2022.322075', 0.78), ('Marker_2022.322078', 1.28), ('Marker_2022.322079', 4.66)]",Marker_Tie_Break
26720443,528,8.5,8.51,0.009999999999999787,0.11764705882352691,9.290000000000001,,91.60387513455326,"[('Marker_2022.322074', 0.64), ('Marker_2022.322078', 1.28), ('Marker_2022.322080', 1.93), ('Marker_2022.322079', 4.66)]",Marker_Tie_Break
26720443,529,2.0,1.98,-0.020000000000000018,-1.0000000000000009,2.39,,82.84518828451883,"[('Marker_2022.322076', 0.45), ('Marker_2022.322077', 0.48), ('Marker_2022.242181', 1.05)]",Marker_Direct_Unique
26726174,1,15.14,15.3,0.16000000000000014,1.0568031704095122,18.74,,81.6435432230523,"[('Marker_2022.273259', 0.67), ('Marker_2022.273254', 6.36), ('Marker_2022.326920', 8.27)]",Marker_Tie_Break
26726174,1,17.09,17.39,0.3000000000000007,1.7554125219426606,18.74,,92.79615795090717,"[('Marker_2022.326919', 2.76), ('Marker_2022.273254', 6.36), ('Marker_2022.326920', 8.27)]",Marker_Direct_Unique
26734940,11,12.48,12.48,0.0,0.0,15.91,,78.44123192960403,"[('Marker_2022.47922', 4.72), ('Marker_2022.47923', 7.76)]",Marker_Direct_Unique
26734940,1,11.39,11.39,0.0,0.0,15.23,,74.7866053841103,"[('Marker_2022.47924', 11.39)]",Marker_Direct_Unique
26734940,1,11.62,11.39,-0.22999999999999865,-1.9793459552495583,15.23,,74.7866053841103,"[('Marker_2022.47924', 11.39)]",Marker_Direct_Unique
26734940,1,23.01,23.009999999999998,-3.552713678800501e-15,-1.5439868225990878e-14,,26.85,85.69832402234636,"[('6', 11.39), ('7', 11.62)]",GKEA_Direct_Unique
26747589,1,39.28,39.28,0.0,0.0,44.98,,87.32770120053358,"[('Marker_2022.33136', 0.93), ('Marker_2022.57472', 0.93), ('Marker_2022.33135', 1.22), ('Marker_2022.33137', 1.99), ('Marker_2022.33133', 2.54), ('Marker_2022.33685', 2.83), ('Marker_2022.104385', 3.03), ('Marker_2022.104384', 3.63), ('Marker_2022.33139', 4.01), ('Marker_2022.57393', 8.87), ('Marker_2022.33138', 9.3)]",Marker_Tie_Break
26747589,11,11.36,11.36,0.0,0.0,14.46,,78.56154910096818,"[('Marker_2022.34024', 2.57), ('Marker_2022.57473', 2.68), ('Marker_2022.104387', 3.0), ('Marker_2022.57741', 3.11)]",Marker_Tie_Break
26748089,1,23.93,23.93,0.0,0.0,29.45,,81.25636672325976,"[('Marker_2022.172708', 1.13), ('Marker_2022.172707', 22.8)]",Marker_Direct_Unique
26748089,216,67.89,67.87,-0.01999999999999602,-0.029459419649427047,72.06,,94.18540105467666,"[('Marker_2022.94952', 1.19), ('Marker_2022.94953', 1.91), ('Marker_2022.160418', 3.47), ('Marker_2022.160421', 3.51), ('Marker_2022.115611', 3.74), ('Marker_2022.160419', 3.76), ('Marker_2022.94955', 6.62), ('Marker_2022.138311', 21.63), ('Marker_2022.115612', 22.04)]",Marker_Tie_Break
26751101,1,12.8,12.88,0.08000000000000007,0.6250000000000006,26.22,,49.12280701754386,"[('Marker_2022.292385', 12.88)]",Marker_Direct_Unique
26751101,11,12.0,11.98,-0.019999999999999574,-0.16666666666666313,23.62,,50.71972904318375,"[('Marker_2022.350907', 5.98), ('Marker_2022.311265', 6.0)]",Marker_Tie_Break
26889251,156,170.61,170.60999999999999,-2.842170943040401e-14,-1.665887663701073e-14,182.43,,93.52080249958887,"[('Marker_2022.122132', 1.81), ('Marker_2022.78486', 1.84), ('Marker_2022.122140', 3.05), ('Marker_2022.78485', 3.28), ('Marker_2022.122141', 4.98), ('Marker_2022.122139', 6.51), ('Marker_2022.78487', 6.78), ('Marker_2022.78483', 7.18), ('Marker_2022.78488', 8.47), ('Marker_2022.100809', 8.6), ('Marker_2022.154438', 11.81), ('Marker_2022.122142', 15.09), ('Marker_2022.122133', 15.32), ('Marker_2022.57244', 23.29), ('Marker_2022.155879', 24.15), ('Marker_2022.125686', 28.45)]",Marker_Tie_Break
26937280,1,5.34,5.34,0.0,0.0,10.66,,50.093808630394,"[('Marker_2022.168655', 5.34)]",Marker_Tie_Break
26937280,11,6.46,6.46,0.0,0.0,10.469999999999999,,61.700095510983765,"[('Marker_2022.168657', 6.46)]",Marker_Direct_Unique
26937280,22,7.04,7.04,0.0,0.0,11.84,,59.45945945945946,"[('Marker_2022.224381', 7.04)]",Marker_Direct_Unique
26946964,1,5.84,5.84,0.0,0.0,8.95,,65.2513966480447,"[('Marker_2022.142282', 5.84)]",Marker_Direct_Unique
26946964,1,8.63,8.629999999999999,-1.7763568394002505e-15,-2.0583509147163966e-14,8.95,,96.42458100558659,"[('Marker_2022.200447', 2.79), ('Marker_2022.142282', 5.84)]",Marker_Direct_Unique
26950678,583,12.8,12.79,-0.010000000000001563,-0.07812500000001221,15.969999999999999,,80.08766437069505,"[('Marker_2022.134772', 0.64), ('Marker_2022.134773', 0.87), ('Marker_2022.154119', 1.16), ('Marker_2022.154120', 1.42), ('Marker_2022.154118', 1.69), ('Marker_2022.134776', 2.09), ('Marker_2022.134770', 4.92)]",Marker_Tie_Break
26966825,1,7.31,7.31,0.0,0.0,11.129999999999999,,65.67834681042228,"[('Marker_2022.35359', 7.31)]",Marker_Direct_Unique
27026699,11,8.88,8.870000000000001,-0.009999999999999787,-0.1126126126126102,11.67,,76.00685518423307,"[('Marker_2022.320783', 1.63), ('Marker_2022.320784', 1.79), ('Marker_2022.320779', 5.45)]",Marker_Direct_Unique
27125840,11,56.28,56.28,0.0,0.0,,59.32,94.87525286581254,"[('13-0', 2.61), ('1-1', 4.48), ('2-2', 10.28), ('30-0', 10.78), ('2-0', 28.13)]",GKEA_Tie_Break
27229379,10,35.15,35.13,-0.01999999999999602,-0.056899004267414004,39.17,,89.68598417155988,"[('Marker_2022.386353', 0.99), ('Marker_2022.386354', 0.99), ('Marker_2022.386352', 1.03), ('Marker_2022.440828', 1.27), ('Marker_2022.386351', 1.67), ('Marker_2022.387694', 1.8), ('Marker_2022.440827', 1.95), ('Marker_2022.440286', 3.25), ('Marker_2022.551662', 3.99), ('Marker_2022.423933', 4.63), ('Marker_2022.386350', 13.56)]",Marker_Tie_Break
27244823,11,4.71,4.71,0.0,0.0,8.809999999999999,,53.46197502837685,"[('Marker_2022.133016', 4.71)]",Marker_Direct_Unique
27259898,216,88.0,87.82,-0.18000000000000682,-0.20454545454546227,89.88,,97.7080551846907,"[('Marker_2022.244390', 3.22), ('Marker_2022.244392', 3.99), ('Marker_2022.244393', 5.35), ('Marker_2022.217886', 5.68), ('Marker_2022.194388', 7.16), ('Marker_2022.183102', 7.31), ('Marker_2022.244394', 7.94), ('Marker_2022.182039', 8.78), ('Marker_2022.244396', 10.01), ('Marker_2022.155743', 12.28), ('Marker_2022.155742', 16.1)]",Marker_Tie_Break
27286542,3,1.29,1.29,0.0,0.0,2.1,,61.42857142857143,"[('Marker_2022.278196', 1.29)]",Marker_Direct_Unique
27286542,11,12.84,12.84,0.0,0.0,29.63,,43.33445831927101,"[('Marker_2022.210875', 12.84)]",Marker_Direct_Unique
27379362,1,5.5,5.5,0.0,0.0,9.63,,57.11318795430944,"[('Marker_2022.94809', 5.5)]",Marker_Direct_Unique
27437109,10,34.5,34.55,0.04999999999999716,0.14492753623187582,37.24,,92.77658431793769,"[('Marker_2022.364155', 13.29), ('Marker_2022.462165', 21.26)]",Marker_Direct_Unique
27411282,1,9.22,9.22,0.0,0.0,16.7,,55.209580838323355,"[('Marker_2022.54942', 9.22)]",Marker_Direct_Unique
27437354,1,10.6,10.76,0.16000000000000014,1.5094339622641524,11.44,,94.05594405594407,"[('Marker_2022.225565', 10.76)]",Marker_Direct_Unique
27472133,1,86.42,86.5,0.0799999999999983,0.09257116408238636,92.8,,93.21120689655173,"[('Marker_2022.556153', 1.56), ('Marker_2022.556152', 4.98), ('Marker_2022.556151', 12.46), ('Marker_2022.399107', 12.66), ('Marker_2022.492779', 23.63), ('Marker_2022.385170', 31.21)]",Marker_Tie_Break
27502237,1,12.0,11.8,-0.1999999999999993,-1.6666666666666607,12.430000000000001,,94.93161705551086,"[('Marker_2022.85557', 11.8)]",Marker_Direct_Unique
27547958,11,15.4,15.41,0.009999999999999787,0.06493506493506354,24.290000000000003,,63.4417455743104,"[('Marker_2022.113760', 6.44), ('Marker_2022.65776', 8.97)]",Marker_Tie_Break
27547958,11,17.8,17.85,0.05000000000000071,0.28089887640449834,24.290000000000003,,73.48703170028818,"[('Marker_2022.114317', 8.88), ('Marker_2022.65776', 8.97)]",Marker_Direct_Unique
27657443,1,6.08,6.08,0.0,0.0,9.41,,64.61211477151966,"[('Marker_2022.28603', 6.08)]",Marker_Direct_Unique
27683940,1,222.58,221.76,-0.8200000000000216,-0.3684068649474443,,227.65,97.41269492642213,"[('115-0', 3.82), ('6-1', 3.88), ('41-0', 5.92), ('82-0', 7.59), ('30-0', 8.34), ('31-0', 8.66), ('84-0', 10.5), ('83-0', 11.75), ('86-0', 13.31), ('114-0', 13.31), ('85-0', 13.4), ('43-0', 13.74), ('60-2', 15.72), ('32-0', 18.1), ('35-0', 18.44), ('40-0', 20.05), ('80-0', 35.23)]",GKEA_Tie_Break
27685676,102,6.46,6.46,0.0,0.0,12.15,,53.16872427983539,"[('Marker_2022.44195', 6.46)]",Marker_Direct_Unique
27685676,151,66.25,65.91,-0.3400000000000034,-0.5132075471698164,70.83,,93.05379076662432,"[('Marker_2022.42996', 0.12), ('Marker_2022.42995', 2.16), ('Marker_2022.43564', 2.91), ('Marker_2022.42994', 3.88), ('Marker_2022.16788', 5.11), ('Marker_2022.16789', 7.59), ('Marker_2022.14937', 8.5), ('Marker_2022.42433', 8.68), ('Marker_2022.14938', 9.79), ('Marker_2022.14936', 17.17)]",Marker_Tie_Break
27715451,1,10.19,10.17,-0.019999999999999574,-0.19627085377820977,15.799999999999999,,64.36708860759494,"[('Marker_2022.434491', 1.73), ('Marker_2022.381216', 2.94), ('Marker_2022.434490', 5.5)]",Marker_Tie_Break
27715451,1,12.81,12.78,-0.030000000000001137,-0.23419203747073483,15.799999999999999,,80.88607594936708,"[('Marker_2022.434491', 1.73), ('Marker_2022.381220', 2.61), ('Marker_2022.381216', 2.94), ('Marker_2022.434490', 5.5)]",Marker_Tie_Break
27715451,1,12.87,12.86,-0.009999999999999787,-0.07770007770007606,15.799999999999999,,81.39240506329114,"[('Marker_2022.409457', 0.71), ('Marker_2022.381217', 0.89), ('Marker_2022.409454', 1.42), ('Marker_2022.434491', 1.73), ('Marker_2022.381220', 2.61), ('Marker_2022.434490', 5.5)]",Marker_Tie_Break
27772757,583,16.48,16.48,0.0,0.0,18.74,,87.94023479188901,"[('Marker_2022.263556', 0.14), ('Marker_2022.263557', 0.88), ('Marker_2022.263553', 1.05), ('Marker_2022.263554', 1.15), ('Marker_2022.209768', 1.36), ('Marker_2022.263555', 1.71), ('Marker_2022.209767', 1.94), ('Marker_2022.209766', 2.55), ('Marker_2022.209765', 5.7)]",Marker_Tie_Break
27805086,14,4.16,4.13,-0.03000000000000025,-0.7211538461538521,5.55,,74.41441441441442,"[('Marker_2022.10389', 0.7), ('Marker_2022.10388', 1.09), ('Marker_2022.10999', 2.34)]",Marker_Direct_Unique
27865836,11,19.92,19.66,-0.26000000000000156,-1.3052208835341443,48.43,,40.594672723518485,"[('Marker_2022.122099', 19.66)]",Marker_Tie_Break
27865836,11,24.37,24.27,-0.10000000000000142,-0.4103405826836332,48.43,,50.11356597150527,"[('Marker_2022.197606', 4.61), ('Marker_2022.122099', 19.66)]",Marker_Tie_Break
27865836,11,43.44,43.45,0.010000000000005116,0.02302025782689944,48.43,,89.71711748915962,"[('Marker_2022.168071', 0.81), ('Marker_2022.168073', 4.58), ('Marker_2022.197606', 4.61), ('Marker_2022.168067', 6.35), ('Marker_2022.168066', 7.44), ('Marker_2022.122099', 19.66)]",Marker_Tie_Break
27895948,6,18.0,18.009999999999998,0.00999999999999801,0.055555555555544506,22.45,,80.22271714922049,"[('Marker_2022.59980', 2.83), ('Marker_2022.70113', 3.02), ('Marker_2022.70110', 3.87), ('Marker_2022.70112', 8.29)]",Marker_Direct_Unique
28012187,520,28.0,28.0,0.0,0.0,30.34,,92.2874093605801,"[('Marker_2022.110637', 2.26), ('Marker_2022.110636', 3.24), ('Marker_2022.111225', 22.5)]",Marker_Tie_Break
28014910,513,1.65,1.66,0.010000000000000009,0.6060606060606066,2.2399999999999998,,74.10714285714286,"[('Marker_2022.467920', 0.53), ('Marker_2022.467921', 1.13)]",Marker_Direct_Unique
28055048,1,6.18,6.18,0.0,0.0,6.489999999999999,,95.22342064714947,"[('Marker_2022.126032', 1.75), ('Marker_2022.126033', 4.43)]",Marker_Direct_Unique
28057865,1,9.15,9.14,-0.009999999999999787,-0.10928961748633645,10.27,,88.99707887049661,"[('Marker_2022.233439', 2.35), ('Marker_2022.233440', 2.79), ('Marker_2022.233442', 4.0)]",Marker_Direct_Unique
28156928,212,4.55,4.55,0.0,0.0,6.64,,68.52409638554217,"[('Marker_2022.62463', 0.48), ('Marker_2022.14661', 0.62), ('Marker_2022.14656', 1.56), ('Marker_2022.64231', 1.89)]",Marker_Tie_Break
28169019,5,20.07,20.07,0.0,0.0,21.17,,94.80396787907416,"[('Marker_2022.29993', 2.8), ('Marker_2022.124275', 3.94), ('Marker_2022.77242', 4.32), ('Marker_2022.55534', 4.33), ('Marker_2022.77241', 4.68)]",Marker_Direct_Unique
28241070,3,3.51,3.51,0.0,0.0,4.55,,77.14285714285715,"[('Marker_2022.377863', 3.51)]",Marker_Direct_Unique
28258461,11,3.71,3.71,0.0,0.0,6.09,,60.91954022988506,"[('Marker_2022.372826', 0.76), ('Marker_2022.372825', 2.95)]",Marker_Direct_Unique
28265883,583,8.04,8.04,0.0,0.0,,11.219999999999999,71.65775401069519,"[('1', 8.04)]",GKEA_Direct_Unique
28331924,31,14.79,14.75,-0.03999999999999915,-0.27045300878971706,,15.82,93.23640960809102,"[('25-2', 1.31), ('26-0', 1.86), ('25-0', 2.21), ('25-1', 2.22), ('3-1', 7.15)]",GKEA_Tie_Break
28425481,11,54.76,54.76,0.0,0.0,56.91,,96.22210507819364,"[('Marker_2022.358719', 1.31), ('Marker_2022.358721', 1.39), ('Marker_2022.359253', 1.69), ('Marker_2022.319247', 1.82), ('Marker_2022.359254', 1.84), ('Marker_2022.358720', 1.93), ('Marker_2022.359255', 1.95), ('Marker_2022.319250', 1.96), ('Marker_2022.388891', 2.04), ('Marker_2022.319251', 3.17), ('Marker_2022.388890', 3.26), ('Marker_2022.388889', 3.59), ('Marker_2022.388888', 4.47), ('Marker_2022.358718', 4.7), ('Marker_2022.369239', 5.6), ('Marker_2022.388887', 14.04)]",Marker_Tie_Break
28467869,15,10.7,10.81,0.11000000000000121,1.0280373831775813,12.17,,88.82497945768283,"[('Marker_2022.410498', 10.81)]",Marker_Direct_Unique
28467869,11,19.8,19.78,-0.019999999999999574,-0.10101010101009886,28.75,,68.80000000000001,"[('Marker_2022.361445', 6.86), ('Marker_2022.427221', 12.92)]",Marker_Direct_Unique
28473982,1,9.5,9.5,0.0,0.0,13.28,,71.53614457831326,"[('Marker_2022.227770', 2.59), ('Marker_2022.227769', 3.05), ('Marker_2022.227771', 3.86)]",Marker_Tie_Break
28473982,1,11.54,11.54,0.0,0.0,13.28,,86.89759036144578,"[('Marker_2022.227772', 2.04), ('Marker_2022.227770', 2.59), ('Marker_2022.227769', 3.05), ('Marker_2022.227771', 3.86)]",Marker_Direct_Unique
28476574,1,45.45,44.870000000000005,-0.5799999999999983,-1.2761276127612722,47.160000000000004,,95.14418999151823,"[('Marker_2022.187051', 21.87), ('Marker_2022.184413', 23.0)]",Marker_Direct_Unique
28559232,1,6.93,6.890000000000001,-0.03999999999999915,-0.5772005772005648,10.64,,64.75563909774436,"[('Marker_2022.266430', 1.7), ('Marker_2022.266432', 5.19)]",Marker_Tie_Break
28559232,1,9.13,8.950000000000001,-0.17999999999999972,-1.971522453450161,10.64,,84.11654135338347,"[('Marker_2022.266430', 1.7), ('Marker_2022.266431', 2.06), ('Marker_2022.266432', 5.19)]",Marker_Direct_Unique
28541023,1,6.07,6.07,0.0,0.0,8.42,,72.09026128266034,"[('Marker_2022.232364', 2.79), ('Marker_2022.231800', 3.28)]",Marker_Direct_Unique
28805918,11,33.04,33.04,0.0,0.0,35.92,,91.98218262806236,"[('Marker_2022.136026', 2.19), ('Marker_2022.150500', 2.24), ('Marker_2022.150502', 2.26), ('Marker_2022.101008', 2.35), ('Marker_2022.149021', 2.35), ('Marker_2022.149022', 3.41), ('Marker_2022.150499', 4.73), ('Marker_2022.150501', 13.51)]",Marker_Tie_Break
28829000,11,46.23,46.46,0.23000000000000398,0.49751243781095394,48.269999999999996,,96.2502589600166,"[('Marker_2022.497602', 1.54), ('Marker_2022.497407', 10.2), ('Marker_2022.497410', 10.79), ('Marker_2022.354862', 23.93)]",Marker_Tie_Break
28850050,583,4.2,4.18,-0.020000000000000462,-0.47619047619048716,,5.91,70.72758037225042,"[('2', 0.78), ('1', 3.4)]",GKEA_Direct_Unique
28896042,22,65.0,64.83,-0.1700000000000017,-0.26153846153846416,66.52,,97.45941070354782,"[('Marker_2022.336589', 2.39), ('Marker_2022.307938', 3.91), ('Marker_2022.308536', 7.49), ('Marker_2022.336587', 10.69), ('Marker_2022.287096', 12.73), ('Marker_2022.337283', 27.62)]",Marker_Tie_Break
28905971,1,31.95,31.95,0.0,0.0,37.78,,84.56855479089465,"[('Marker_2022.494853', 31.95)]",Marker_Direct_Unique
28905971,11,62.3,62.3,0.0,0.0,119.76,,52.02070808283232,"[('Marker_2022.494852', 5.25), ('Marker_2022.352133', 17.24), ('Marker_2022.519878', 17.96), ('Marker_2022.495363', 21.85)]",Marker_Tie_Break
29018553,1,5.3,5.34,0.040000000000000036,0.7547169811320762,7.56,,70.63492063492063,"[('Marker_2022.109659', 5.34)]",Marker_Direct_Unique
29018553,1,7.3,7.2299999999999995,-0.07000000000000028,-0.9589041095890449,7.56,,95.63492063492063,"[('Marker_2022.109657', 1.89), ('Marker_2022.109659', 5.34)]",Marker_Direct_Unique
29024626,1,20.2,20.2,0.0,0.0,25.6,,78.90624999999999,"[('Marker_2022.206094', 4.64), ('Marker_2022.206091', 7.44), ('Marker_2022.152008', 8.12)]",Marker_Direct_Unique
29057125,1,16.3,16.3,0.0,0.0,29.03,,56.14881157423355,"[('Marker_2022.313842', 2.31), ('Marker_2022.313841', 13.99)]",Marker_Direct_Unique
29031223,11,22.0,21.95,-0.05000000000000071,-0.2272727272727305,45.68,,48.051663747810856,"[('Marker_2022.424986', 0.37), ('Marker_2022.370320', 1.13), ('Marker_2022.319500', 5.51), ('Marker_2022.319501', 14.94)]",Marker_Tie_Break
29031223,11,40.0,39.87,-0.13000000000000256,-0.3250000000000064,45.68,,87.28108581436076,"[('Marker_2022.424984', 1.89), ('Marker_2022.319500', 5.51), ('Marker_2022.370852', 7.52), ('Marker_2022.447805', 10.01), ('Marker_2022.319501', 14.94)]",Marker_Tie_Break
29075298,497,6.87,6.87,0.0,0.0,13.11,,52.40274599542334,"[('Marker_2022.315866', 0.8), ('Marker_2022.315858', 1.41), ('Marker_2022.315862', 4.66)]",Marker_Tie_Break
29075298,497,9.58,9.55,-0.02999999999999936,-0.3131524008350664,13.11,,72.84515636918384,"[('Marker_2022.315866', 0.8), ('Marker_2022.315858', 1.41), ('Marker_2022.315857', 2.68), ('Marker_2022.315862', 4.66)]",Marker_Tie_Break
29057125,15,13.04,13.040000000000001,1.7763568394002505e-15,1.362236840030867e-14,14.870000000000001,,87.69334229993275,"[('Marker_2022.297786', 2.39), ('Marker_2022.279435', 10.65)]",Marker_Direct_Unique
29233365,1,50.87,51.0,0.13000000000000256,0.25555337133871153,52.05,,97.98270893371759,"[('Marker_2022.382759', 3.77), ('Marker_2022.331786', 4.52), ('Marker_2022.382264', 5.77), ('Marker_2022.382758', 10.22), ('Marker_2022.334860', 13.23), ('Marker_2022.331785', 13.49)]",Marker_Direct_Unique
29252076,5,28.45,28.439999999999998,-0.010000000000001563,-0.03514938488576999,35.17,,80.86437304520896,"[('Marker_2022.470698', 3.01), ('Marker_2022.526518', 4.42), ('Marker_2022.467335', 4.5), ('Marker_2022.465902', 7.08), ('Marker_2022.467556', 9.43)]",Marker_Tie_Break
29234957,1,10.0,9.97,-0.02999999999999936,-0.2999999999999936,13.89,,71.77825773938085,"[('Marker_2022.385280', 0.97), ('Marker_2022.465106', 2.31), ('Marker_2022.465105', 2.88), ('Marker_2022.385278', 3.81)]",Marker_Tie_Break
29252483,11,30.31,30.35,0.0400000000000027,0.13196964698120323,38.59,,78.64731795802021,"[('Marker_2022.437181', 5.3), ('Marker_2022.437184', 6.04), ('Marker_2022.437182', 8.98), ('Marker_2022.437183', 10.03)]",Marker_Direct_Unique
29438064,11,61.93,61.79,-0.14000000000000057,-0.22606168254480957,,65.8,93.90577507598785,"[('9-1', 0.83), ('9-0', 5.93), ('7-1', 7.27), ('5-0', 9.81), ('8-1', 13.03), ('6-0', 24.92)]",GKEA_Tie_Break
29524904,31,65.0,65.14,0.14000000000000057,0.21538461538461623,67.75,,96.14760147601477,"[('Marker_2022.536118', 1.37), ('Marker_2022.397236', 2.38), ('Marker_2022.489377', 3.06), ('Marker_2022.536116', 3.88), ('Marker_2022.397237', 4.48), ('Marker_2022.489376', 5.55), ('Marker_2022.489373', 6.04), ('Marker_2022.489375', 6.16), ('Marker_2022.536115', 6.79), ('Marker_2022.397238', 7.33), ('Marker_2022.397235', 7.81), ('Marker_2022.489374', 10.29)]",Marker_Tie_Break
29627959,528,9.52,9.52,0.0,0.0,10.27,,92.69717624148004,"[('Marker_2022.81812', 0.52), ('Marker_2022.95336', 0.65), ('Marker_2022.101553', 0.79), ('Marker_2022.101552', 1.24), ('Marker_2022.101550', 1.83), ('Marker_2022.101551', 1.98), ('Marker_2022.81811', 2.51)]",Marker_Tie_Break
29642990,1,20.95,20.95,0.0,0.0,25.64,,81.70826833073322,"[('Marker_2022.468520', 2.59), ('Marker_2022.468519', 18.36)]",Marker_Direct_Unique
29657823,11,290.94,290.8,-0.13999999999998636,-0.04811988726197373,314.86,,92.35850854347964,"[('Marker_2022.262436', 2.87), ('Marker_2022.226225', 6.3), ('Marker_2022.270284', 9.6), ('Marker_2022.226807', 14.11), ('Marker_2022.253911', 16.98), ('Marker_2022.226224', 24.78), ('Marker_2022.304423', 26.63), ('Marker_2022.254437', 34.73), ('Marker_2022.254435', 35.99), ('Marker_2022.226637', 37.47), ('Marker_2022.270282', 38.15), ('Marker_2022.282840', 43.19)]",Marker_Tie_Break
29683743,11,118.16,118.19,0.030000000000001137,0.02538930264048844,121.82000000000001,,97.02019372845182,"[('Marker_2022.307035', 0.63), ('Marker_2022.342583', 1.64), ('Marker_2022.320252', 1.68), ('Marker_2022.306309', 2.72), ('Marker_2022.307032', 6.26), ('Marker_2022.320253', 6.88), ('Marker_2022.319714', 7.41), ('Marker_2022.306583', 8.15), ('Marker_2022.306308', 8.43), ('Marker_2022.314112', 10.23), ('Marker_2022.306307', 10.34), ('Marker_2022.314113', 11.33), ('Marker_2022.301273', 11.38), ('Marker_2022.342578', 15.27), ('Marker_2022.314110', 15.84)]",Marker_Tie_Break
29754063,1,110.4,111.66,1.259999999999991,1.1413043478260787,114.1,,97.86152497808939,"[('Marker_2022.361218', 6.0), ('Marker_2022.316239', 8.43), ('Marker_2022.316243', 20.48), ('Marker_2022.284545', 25.65), ('Marker_2022.285904', 51.1)]",Marker_Direct_Unique
29803013,1,3.33,3.33,0.0,0.0,4.640000000000001,,71.76724137931035,"[('Marker_2022.58908', 0.42), ('Marker_2022.58910', 0.71), ('Marker_2022.58909', 2.2)]",Marker_Direct_Unique
29754063,22,90.26,89.37,-0.8900000000000006,-0.986040327941503,95.53,,93.5517638438187,"[('Marker_2022.325087', 3.73), ('Marker_2022.464955', 8.97), ('Marker_2022.325088', 10.34), ('Marker_2022.298834', 24.95), ('Marker_2022.307114', 41.38)]",Marker_Tie_Break
29920583,1,102.55,102.72,0.1700000000000017,0.16577279375914356,113.82000000000001,,90.24775962045334,"[('Marker_2022.163479', 2.5), ('Marker_2022.137810', 5.64), ('Marker_2022.164047', 6.57), ('Marker_2022.144302', 6.95), ('Marker_2022.169274', 7.87), ('Marker_2022.144305', 8.5), ('Marker_2022.144299', 10.78), ('Marker_2022.103623', 12.0), ('Marker_2022.143992', 13.13), ('Marker_2022.143991', 13.47), ('Marker_2022.169276', 15.31)]",Marker_Tie_Break
29865531,182,85.3,85.69,0.39000000000000057,0.4572098475967182,102.4,,83.681640625,"[('Marker_2022.246281', 5.9), ('Marker_2022.215762', 6.21), ('Marker_2022.216742', 19.04), ('Marker_2022.143547', 23.79), ('Marker_2022.190580', 30.75)]",Marker_Tie_Break
29942471,1,97.55,97.55,0.0,0.0,112.81,,86.47283042283485,"[('Marker_2022.111776', 2.55), ('Marker_2022.41679', 3.01), ('Marker_2022.41686', 3.81), ('Marker_2022.41681', 7.96), ('Marker_2022.111779', 10.65), ('Marker_2022.114429', 13.85), ('Marker_2022.114431', 15.2), ('Marker_2022.111778', 16.81), ('Marker_2022.41680', 23.71)]",Marker_Tie_Break
29979812,3,20.39,20.39,0.0,0.0,,24.09,84.64092984640929,"[('17-1', 0.24), ('36-3', 1.58), ('18-0', 2.05), ('36-0', 2.07), ('24-4', 2.94), ('17-0', 3.18), ('31-0', 3.66), ('132-0', 4.67)]",GKEA_Tie_Break
29979812,14,13.82,13.82,0.0,0.0,,16.5,83.75757575757576,"[('41-0', 3.23), ('47-0', 4.15), ('127-0', 6.44)]",GKEA_Direct_Unique
30105249,5,3.63,3.63,0.0,0.0,5.029999999999999,,72.16699801192844,"[('Marker_2022.570740', 0.37), ('Marker_2022.522358', 0.88), ('Marker_2022.463675', 2.38)]",Marker_Direct_Unique
30105249,410,16.81,16.81,0.0,0.0,20.35,,82.6044226044226,"[('Marker_2022.540634', 4.18), ('Marker_2022.567162', 5.83), ('Marker_2022.568936', 6.8)]",Marker_Direct_Unique
